id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43994781,Apartamento Luis de Velazquez I,80225433,I Loft Malaga,,Centro,36.72249,-4.42115,Entire home/apt,119,1,20,2022-05-04,0.86,156,0,19,VFT/MA/25601
44222779,Weys Suites Junior suite 3,215081090,Weys Home Andalucia,,Centro,36.72135,-4.42376,Private room,145,2,1,2021-08-21,0.10,8,317,1,CTC-1726384950
43994935,Gordon 18 Home,278493839,Félix,,Centro,36.73029,-4.41469,Entire home/apt,61,3,20,2022-06-27,0.88,1,306,19,CTC-2019138989
44223267,Soho Art Distric - Málaga,244492011,Raul,,Centro,36.71633,-4.42391,Entire home/apt,168,3,4,2022-03-27,0.38,33,120,4,VFT/MA/37238
43952862,Atico a pasos del centro - parking & terraza,68126286,Sergio,,Centro,36.72271,-4.42926,Entire home/apt,118,3,47,2022-06-14,2.00,3,138,22,CTC-2020055124
43996147,Ático de lujo en el corazón del Centro Histórico,352510396,Negocios,,Centro,36.71911,-4.42283,Entire home/apt,150,1,40,2022-06-23,1.74,1,291,25,VTF/MA/38270
43955296,Comfortable Historic center apartment,21521353,Leandro,,Centro,36.72366,-4.42129,Entire home/apt,94,3,35,2022-05-03,1.48,21,328,31,VFT/MA/27775
43961298,1C. Apartamento con Balcones.,21868005,Tolín,,Centro,36.7248,-4.42374,Entire home/apt,90,1,25,2022-06-17,1.04,8,232,15,VFT/MA/31784
43961473,1A. Apartamento con balcon y decoración exclusiva.,21868005,Tolín,,Centro,36.72279,-4.42299,Entire home/apt,92,1,50,2022-06-24,2.15,8,256,46,VFT/MA/49765
43996686,iloftmalaga San Juan III - 2A,80225433,I Loft Malaga,,Centro,36.72025,-4.42231,Entire home/apt,125,1,62,2022-06-22,2.65,156,317,42,CTC-2020032501
43962693,Gran piso con terraza junto Corte Inglés,42092975,Campus Idiomático,,Centro,36.72079,-4.43006,Entire home/apt,100,3,3,2021-08-11,0.12,2,2,1,CTC-2020080427
44226536,Apartamento Ventura Málaga,356326327,Eusebia,,Centro,36.72427,-4.42918,Entire home/apt,86,2,3,2022-03-29,0.69,1,90,3,VFT/MA/39921
43996687,iloftmalaga San Juan IV - 2B,80225433,I Loft Malaga,,Centro,36.71872,-4.42272,Entire home/apt,118,1,33,2022-06-24,1.44,156,330,25,CTC-2020032501
44246035,Apartamentos Playa del Palo 3,238131662,Salvador,,Este,36.72538,-4.3596,Entire home/apt,190,1,13,2021-12-14,0.57,2,365,5,CTC2019008325
43967551,Homely Málaga Luxury Atarazanas,101418638,Margarita Homely Málaga,,Centro,36.71976,-4.42385,Entire home/apt,155,3,9,2022-05-31,0.40,28,220,3,VFT/MA/17223
43997591,iloftmalaga Premium Alameda Principal I,80225433,I Loft Malaga,,Centro,36.716,-4.42508,Entire home/apt,206,1,2,2022-03-20,0.10,156,333,1,A/MA/01599
44657539,Lujosa villa con jardín y piscina cerca de playa,361551947,Olga,,Este,36.72548,-4.35985,Entire home/apt,249,5,1,2022-04-21,0.43,1,336,1,VFT/MA/44846
44257704,Apartamento Málaga Prat,356688262,Maria Carmen,,Carretera de Cadiz,36.69592,-4.44261,Entire home/apt,106,2,1,2022-05-02,0.51,1,36,1,VFT/MA/39228
43997592,iloftmalaga Premium Alameda Principal III,80225433,I Loft Malaga,,Centro,36.71657,-4.42474,Entire home/apt,177,1,5,2022-05-31,0.22,156,220,4,A/MA/01599
44270598,seaviewapartment with large terrace close to beach,10390988,Martin,,Este,36.72744,-4.37955,Entire home/apt,71,5,39,2022-06-26,1.73,7,192,31,vft/ma/02559
44663657,"Habitación privada, A/C, Baño compartido",361370828,Anna,,Centro,36.71961,-4.41733,Private room,96,1,9,2022-04-13,0.49,4,295,3,VFT/MA/08650
43997594,iloftmalaga Premium Alameda Principal IV,80225433,I Loft Malaga,,Centro,36.71729,-4.42456,Entire home/apt,177,1,3,2021-08-08,0.13,156,238,2,A/MA/01599
43997596,iloftmalaga Premium Alameda Principal V,80225433,I Loft Malaga,,Centro,36.71766,-4.42371,Entire home/apt,265,1,12,2022-06-08,0.52,156,283,9,A/MA/01599
44273937,Cozy Loft in Málaga city center,119409780,María J,,Centro,36.72411,-4.41815,Entire home/apt,101,3,19,2021-12-25,0.86,1,0,18,VFT/MA/155578
43997599,iloftmalaga Premium Alameda Principal VII,80225433,I Loft Malaga,,Centro,36.71659,-4.42348,Entire home/apt,191,1,5,2022-06-15,0.24,156,262,3,A/MA/01599
44664556,New Apartment in the Center-Terrace & Free Parking,14287575,Juan Gabriel,,Centro,36.7286,-4.42057,Entire home/apt,114,1,40,2022-06-15,1.76,3,233,39,VFT/MA/41709
44672936,Céntrico estudio/Beautiful APT in the center,151498745,David,,Centro,36.72262,-4.42793,Entire home/apt,95,2,53,2022-06-12,2.33,1,65,43,CTC-2020105412
43997600,iloftmalaga Premium Alameda Principal II,80225433,I Loft Malaga,,Centro,36.71722,-4.42328,Entire home/apt,205,1,7,2021-11-04,0.31,156,320,5,A/MA/01599
44284634,New Apartment  PLAZA DEL LOS CRISTOS for 4,2384053,P&O Serviced,,Centro,36.72459,-4.42316,Entire home/apt,103,7,0,,,1,0,0,VFT/MA/41385
43997602,iloftmalaga Premium Alameda Principal VI,80225433,I Loft Malaga,,Centro,36.7165,-4.42367,Entire home/apt,265,1,7,2021-12-27,0.31,156,315,4,A/MA/01599
44292324,Modern & spacious apartment in the old town II,89812313,Fernando,,Centro,36.72351,-4.41752,Entire home/apt,126,2,4,2022-05-27,0.17,35,117,2,VFT/MA/37460
44678350,Habitación con baño privado y A/C,361370828,Anna,,Centro,36.71959,-4.41934,Private room,111,1,22,2022-02-03,1.00,4,126,11,VFT/MA/08650
43997603,iloftmalaga Premium Alameda Principal VIII,80225433,I Loft Malaga,,Centro,36.71599,-4.42491,Entire home/apt,191,1,3,2022-06-15,0.69,156,231,3,A/MA/01599
43997605,iloftmalaga Premium Alameda Principal X,80225433,I Loft Malaga,,Centro,36.71569,-4.42482,Entire home/apt,280,1,8,2022-06-01,0.34,156,273,6,A/MA/01599
44297316,"Estudio céntrico, luminoso, tranquilo y silencioso",357178861,Pilar,,Centro,36.71781,-4.42294,Entire home/apt,80,4,31,2022-06-14,1.82,2,286,28,VFT/MA/42381
43997607,iloftmalaga Premium Alameda Principal XI,80225433,I Loft Malaga,,Centro,36.716,-4.4236,Entire home/apt,234,1,17,2022-06-03,1.27,156,295,15,A/MA/01599
44688632,MAISUITE APARTMENT MALAGA CITY CENTER,138864019,Alberto,,Centro,36.7218,-4.42561,Entire home/apt,118,2,9,2021-11-19,0.78,22,196,9,VFT/MA/41748
43997608,iloftmalaga Premium Alameda Principal XII,80225433,I Loft Malaga,,Centro,36.71641,-4.42358,Entire home/apt,234,1,8,2022-05-05,0.36,156,319,6,A/MA/01599
44692881,Habitación cómoda centro Málaga mejor zona Wi-Fi,349449167,Malagueño,,Cruz De Humilladero,36.71995,-4.43794,Private room,25,6,5,2022-06-01,0.22,7,130,4,Aaaaaaa
44313250,The Lights Hostel - Private twin room,2256502,The Lights,,Centro,36.7183,-4.42485,Private room,68,1,1,2021-02-08,0.06,12,0,0,Exempt
43997609,iloftmalaga Premium Alameda Principal XIII,80225433,I Loft Malaga,,Centro,36.71554,-4.4252,Entire home/apt,235,1,25,2022-05-19,1.10,156,304,20,A/MA/01599
44313450,"The Lights - Twin Private Room, Shared bathroom",2256502,The Lights,,Centro,36.71863,-4.42362,Private room,76,1,0,,,12,0,0,Exempt
43997611,iloftmalaga Premium Alameda Principal XIV,80225433,I Loft Malaga,,Centro,36.71765,-4.42534,Entire home/apt,184,1,0,,,156,304,0,A/MA/01599
44698148,Especial Soho Antonio Banderas Teatro,351627407,Malagatravelbook,,Centro,36.71667,-4.42142,Entire home/apt,193,2,0,,,2,313,0,VFT/MA/38155
43997612,iloftmalaga Premium Alameda Principal IX,80225433,I Loft Malaga,,Centro,36.71642,-4.42508,Entire home/apt,265,1,15,2022-06-04,0.65,156,309,13,A/MA/01599
43997618,iloftmalaga Estación Central VIII,80225433,I Loft Malaga,,Cruz De Humilladero,36.71012,-4.43464,Entire home/apt,126,1,3,2022-01-31,0.13,156,334,2,CTC-2018190733
43997622,iloftmalaga Estación Central I,80225433,I Loft Malaga,,Cruz De Humilladero,36.71028,-4.43493,Entire home/apt,133,1,5,2022-02-28,0.21,156,328,3,VFT/MA/26264
44699858,Apartamento Virginia,361982066,Virginia,,Este,36.74284,-4.40983,Entire home/apt,72,2,87,2022-06-26,4.02,1,266,48,ctc-2018080651
44700826,ATICO FRENTE AL MAR PISCINA Y PLAYA c pacifico,351627407,Malagatravelbook,,Carretera de Cadiz,36.69814,-4.43736,Entire home/apt,199,2,0,,,2,229,0,CTC-2020051473
44328435,iloftmalaga Atico Alameda Principal,356352250,Patricia,,Centro,36.71677,-4.42135,Entire home/apt,235,1,14,2022-05-11,0.60,3,204,8,VTF/MA/01103
43997624,iloftmalaga Estación II,80225433,I Loft Malaga,,Carretera de Cadiz,36.70836,-4.43458,Entire home/apt,140,1,8,2022-05-24,0.67,156,341,8,VFT/MA/26266
44328436,iloftmalaga Ático Sebastian Souviron,356352250,Patricia,,Centro,36.71826,-4.42264,Entire home/apt,192,1,23,2022-06-10,0.99,3,202,13,VFT/MA/36396
43997625,iloftmalaga Estación Central X,315205223,"Induprom, Sl",,Cruz De Humilladero,36.71033,-4.4356,Entire home/apt,120,1,2,2020-08-09,0.09,1,358,0,VFT/MA/26207
44329295,iloftmalaga Reding,80225433,I Loft Malaga,,Centro,36.7188,-4.41191,Entire home/apt,234,1,18,2022-06-12,0.80,156,287,11,VFT/MA/15087
44329297,"iloftmalaga Premium Calle Nueva 4F, Jacuzzi and private terrace",80225433,I Loft Malaga,,Centro,36.71943,-4.42287,Entire home/apt,250,1,3,2022-06-07,0.22,156,330,2,VFT/MA/19637
44331798,Refugio del Sol 57. Céntrico apto - Entrada remota,355048356,Refugio Del Sol,,Centro,36.72477,-4.42283,Entire home/apt,103,1,49,2022-04-28,2.14,2,82,33,VFT/MA/07569
44702823,Estudio Pasaje Noblejas,361002003,Eugenio,,Centro,36.71457,-4.42913,Entire home/apt,66,2,31,2022-06-13,2.30,2,222,27,VFT/MA/41315
43997627,iloftmalaga Estación Central IX,80225433,I Loft Malaga,,Cruz De Humilladero,36.71057,-4.43389,Entire home/apt,127,1,3,2021-10-03,0.13,156,337,1,VFT/MA/26203
44732926,Apartment malagueta center and beach,16303935,Fede,,Centro,36.71888,-4.40943,Entire home/apt,64,2,17,2022-02-17,1.88,2,0,17,CTC-2021325215
43997629,iloftmalaga Estación Central VI,80225433,I Loft Malaga,,Carretera de Cadiz,36.70845,-4.43373,Entire home/apt,140,1,7,2022-05-22,0.51,156,333,4,VFT/MA/26234
44335764,"Casa Mariel, precioso alojamiento junto al mar",326190041,Pedro Jose,,Este,36.71957,-4.35733,Entire home/apt,306,3,35,2022-06-20,1.52,3,273,24,CTC-2020013865
43997631,iloftmalaga Estacion Central V,80225433,I Loft Malaga,,Cruz De Humilladero,36.7101,-4.43636,Entire home/apt,140,1,4,2022-05-14,0.56,156,334,4,CTC-201818196834
44340521,iloftmalaga Fernando el Católico,80225433,I Loft Malaga,,Centro,36.73096,-4.41541,Entire home/apt,177,1,7,2022-06-04,1.02,156,324,7,VFT/MA/37969
44833464,Apartamento en el centro de Málaga,359870838,Iris,,Centro,36.72302,-4.42379,Entire home/apt,38,1,18,2022-04-19,0.80,2,249,6,Exempt
43997633,iloftmalaga Estacion Central VII,80225433,I Loft Malaga,,Cruz De Humilladero,36.70978,-4.43568,Entire home/apt,140,1,4,2021-11-01,0.17,156,330,1,VFT/MA/26235
43997634,iloftmalaga Estación Central III,80225433,I Loft Malaga,,Carretera de Cadiz,36.70819,-4.43462,Entire home/apt,154,1,8,2022-05-24,0.33,156,326,4,VFT/MA/28176
44340524,iloftmalaga Nueva Loft I,80225433,I Loft Malaga,,Centro,36.71914,-4.42281,Entire home/apt,182,1,23,2022-06-08,1.17,156,351,16,CTC-2020028276
43997641,iloftmalaga San Juan V - 3A,80225433,I Loft Malaga,,Centro,36.7193,-4.42259,Entire home/apt,125,1,21,2022-06-20,0.91,156,303,15,CTC-2020032501
44904581,Habitación con vistas a Plaza de La Merced,252959314,Malaga,,Centro,36.72243,-4.41748,Private room,58,2,75,2022-06-09,3.45,39,4,41,VFT/MA/30736
43997642,iloftmalaga San Juan VI - 3B,80225433,I Loft Malaga,,Centro,36.72077,-4.4228,Entire home/apt,118,1,9,2022-06-27,0.67,156,328,8,CTC-2020032501
44340525,iloftmalaga Nueva Loft II,80225433,I Loft Malaga,,Centro,36.72068,-4.42316,Entire home/apt,177,1,6,2022-04-18,0.40,156,343,4,CTC-2020028277
44340526,iloftmalaga Nueva Loft III,80225433,I Loft Malaga,,Centro,36.71926,-4.4228,Entire home/apt,221,1,20,2022-06-11,0.87,156,328,12,CTC-2020028275
44000550,"Apartamento Con Encanto ""Larios Luxe""",242240923,Beatriz,,Centro,36.72307,-4.4199,Entire home/apt,500,2,3,2020-09-18,0.13,6,86,0,VFT/MA/07248
44353213,Urbe10 Cister 1 Bedroom Apartment,151527355,Urbe10,,Centro,36.7199,-4.41815,Entire home/apt,105,1,28,2022-06-10,1.22,38,11,25,VFT/MA/10536
44948207,Piso entero muy céntrico relax,37868357,Maria Mar,,Centro,36.72648,-4.41289,Entire home/apt,64,3,0,,,1,27,0,Exempt
44006093,Casa Mata cerca de Paseo Marítimo Antonio Banderas,352489315,Beatriz,,Carretera de Cadiz,36.69721,-4.44105,Entire home/apt,96,4,17,2022-06-26,1.13,1,45,13,CTC-2019214897
44015815,Swimming pool_2/WiFi/Relax Garden,352663037,Javier,,Este,36.72655,-4.38365,Entire home/apt,139,1,1,2020-09-02,0.05,1,180,0,VTF/MA/25571
44959197,Femeli room,220906728,Svitlana,,Cruz De Humilladero,36.71151,-4.44161,Private room,21,1,54,2022-06-15,2.50,3,57,48,Exempt
44368027,Homely Málaga Soho San Lorenzo,9493660,Jorge,,Centro,36.71569,-4.42454,Entire home/apt,164,3,6,2022-03-26,0.26,1,188,4,VFT/MA/27187
44018337,Chalet,3592565,Raquel,,Churriana,36.65075,-4.49894,Shared room,200,7,0,,,1,179,0,CTC 2020089387
44373134,Cubo's La Casita del Palo,117253760,Cubo'S Holiday Homes.,,Este,36.72027,-4.35816,Entire home/apt,86,1,2,2022-04-24,0.52,22,145,2,CTC-2020102538
44981423,"Family house near the beach, handicap friendly 5p",37969068,Birgit,,Este,36.72232,-4.3618,Entire home/apt,297,7,2,2022-02-24,0.22,2,287,2,VFT/MA/39890
44020160,Villa Ana María  piscina privada y parking privado,56760015,Alejandro,,Churriana,36.64875,-4.50009,Entire home/apt,530,2,2,2021-06-20,0.09,6,56,0,CTC 2020089387
44981428,Bonito apartamento,321302846,Maria Jesus,,Centro,36.72501,-4.4175,Entire home/apt,999,2,1,2020-09-13,0.05,1,365,0,CTC2019209618
44375719,Apartamento centro histórico 4 personas. Luminoso.,80894415,Rachel,,Centro,36.72453,-4.42087,Entire home/apt,130,2,20,2022-06-19,0.98,1,56,19,VFT/MA/1701993
44023860,CASANA APARTAMENT CITY CENTER,138864019,Alberto,,Centro,36.72287,-4.42614,Entire home/apt,114,2,9,2022-05-17,0.39,22,193,8,VFT/MA/41025
44382820,Habitación Centro Histórico,16862674,Antonio,,Centro,36.72231,-4.42556,Private room,23,2,0,,,3,0,0,VFT/MA/34817
44025965,INMálaga Apartments Kora- 1,79418042,INMálaga,,Centro,36.71851,-4.42344,Entire home/apt,142,1,17,2022-06-10,0.78,27,300,16,A/MA/01447
44389840,Málaga Capital cerca de la Playa,196809623,Mshome,,Carretera de Cadiz,36.69619,-4.4436,Entire home/apt,83,3,22,2022-06-20,2.07,3,316,22,1124302UF7612S0011KE
44989143,"Teatinos, Universidad y Parque tecnológico",300912345,Lina,,Teatinos-Universidad,36.72184,-4.4712,Entire home/apt,108,2,0,,,1,327,0,CTC-2019179985
44025969,INMálaga Apartments Kora-2,79418042,INMálaga,,Centro,36.71959,-4.42397,Entire home/apt,115,1,8,2021-10-31,0.35,27,291,5,A/MA/01447
44995492,Casita de Frailes,174519477,Laura,,Centro,36.7256,-4.41892,Entire home/apt,100,3,3,2020-11-24,0.15,7,0,0,VFT/MA/41395
44025973,INMálaga Apartments Kora-3,79418042,INMálaga,,Centro,36.71989,-4.42251,Entire home/apt,171,1,26,2022-06-21,1.24,27,304,22,A/MA/01447
44995963,Hola Málaga Echegaray Suite,171754434,Fran,,Centro,36.7223,-4.41864,Entire home/apt,120,2,0,,,6,0,0,VFT/MA/16187
44398373,Piso acogedor a 15 min del centro andando.  🥰☘️🌴,219880877,Lucía Sánchez,,Palma-Palmilla,36.73154,-4.42971,Entire home/apt,90,5,4,2021-08-29,0.18,1,34,3,CTC-2019189825
44025975,INMálaga Apartments Kora-4,79418042,INMálaga,,Centro,36.72005,-4.42236,Entire home/apt,115,1,4,2022-04-01,0.39,27,275,4,A/MA/01447
44029370,Cozy House In The City Centre,356383810,Nataliya,,Bailen-Miraflores,36.72463,-4.43387,Entire home/apt,64,1,70,2022-06-28,2.95,1,168,58,VFT/MA/39293
44399515,Apartment to rent close to Train/bus station,3302050,Sara,,Cruz De Humilladero,36.71425,-4.43414,Entire home/apt,58,4,78,2021-09-05,3.59,3,12,19,VFT/MA/23714
44999030,Pacífico FreshApartments by Bossh Apartments,3376700,Freshlanding,,Carretera de Cadiz,36.69962,-4.43679,Entire home/apt,134,2,3,2022-05-06,0.33,36,357,3,VFT/MA/39760
44041014,Elegante Apartamento Plaza Constitución,277109500,Raul,,Centro,36.7206,-4.42258,Entire home/apt,99,3,74,2022-06-25,3.15,3,35,53,VFT/MA/07209
45023145,Stylish apartment in the center of Malaga,89812313,Fernando,,Centro,36.72627,-4.42562,Entire home/apt,126,3,3,2022-05-19,0.42,35,148,3,VFT/MA/39077
44402214,Para chicas. Exterior. Situacion magnífica. Wifi.,52446937,Clara,,Cruz De Humilladero,36.71841,-4.43164,Private room,32,1,10,2022-06-27,0.43,1,4,2,VFT/MA13229
44046463,Amplia habitación cerca de la playa y aeropuerto,64030028,Mercedes,,Carretera de Cadiz,36.69492,-4.45533,Private room,25,3,9,2022-05-01,0.39,1,216,7,VFT/MA/41118
44408616,CASUEÑA Casa tropical en Málaga ciudad.,197290816,Alicia,,Campanillas,36.751095,-4.579018,Entire home/apt,339,2,49,2022-06-24,2.13,1,174,23,VTAR/MA/03155
45048168,Cubo's Apartamento Gades & free parking,117253760,Cubo'S Holiday Homes.,,Centro,36.72202,-4.42877,Entire home/apt,146,1,14,2022-06-25,0.91,22,51,13,VFT/MA/40761
45051264,Designed Studio w/ swimming pool - Center,278821830,Remy,,Centro,36.72586,-4.42007,Entire home/apt,77,1,84,2022-06-11,3.73,40,168,40,CTC-2020087838
44055823,SOHO Arts Quarter: 3 bedrooms apartment with terrace,2103056,David,,Centro,36.71299,-4.42415,Entire home/apt,147,1,24,2022-06-19,1.00,19,144,21,CTC-2020034895
45061069,iloftmalaga Luciano Martínez,80225433,I Loft Malaga,,Centro,36.71985,-4.42413,Entire home/apt,147,1,12,2022-06-10,0.83,156,240,9,VFT/MA/17426
45061760,Apartamento Gran Suite (2 habitaciones),363598086,El Museo,,Centro,36.72298,-4.41826,Entire home/apt,299,1,0,,,4,0,0,CTC-2020112867
44409189,Soho Art Malaga Premium Loft (5.2),151527355,Urbe10,,Centro,36.71618,-4.42531,Entire home/apt,65,1,34,2022-04-01,1.47,38,0,26,A/MA/01398
44409190,Soho Art Malaga 2 Bedrooms Apartment (3.1),151527355,Urbe10,,Centro,36.71681,-4.4251,Entire home/apt,83,1,11,2022-03-31,1.06,38,0,11,A/MA/01398
44056103,The Lights- Cama en dormitorio compartido con baño,2256502,The Lights,,Centro,36.71874,-4.42281,Shared room,31,1,1,2021-04-12,0.07,12,0,0,Exempt
44409769,Soho Art Malaga 1 Bedroom Apartment (5.3),151527355,Urbe10,,Centro,36.71627,-4.42382,Entire home/apt,65,1,23,2022-04-01,1.01,38,0,22,A/MA/01398
45098921,Malaga playa centro ideal familia y amigos,264789552,Jaime,,Centro,36.72061,-4.40991,Entire home/apt,269,3,9,2022-06-25,0.42,3,59,8,VFT/MA/42100
44058066,The Lights - Privada de 4 con baño privado,2256502,The Lights,,Centro,36.7168,-4.42277,Private room,99,1,2,2021-12-12,0.17,12,0,2,Exempt
45110635,Maria Zambrano I Parking,2477923,Caleta Homes,,Cruz De Humilladero,36.71369,-4.43362,Entire home/apt,233,3,2,2022-01-23,0.17,63,299,2,CTC-2020109600
44409770,Soho Art Malaga 2 Bedrooms Apartment (3.2),151527355,Urbe10,,Centro,36.71697,-4.42387,Entire home/apt,81,1,13,2022-03-28,0.56,38,0,6,A/MA/01398
44058298,The Lights - Privada de 4 con baño compartido,2256502,The Lights,,Centro,36.71873,-4.42287,Private room,86,1,0,,,12,8,0,Exempt
44419990,TU CASA EN MÁLAGA - YOUR HOME IN MÁLAGA,3686400,Manuel,,Centro,36.72368,-4.4257,Entire home/apt,68,2,25,2022-06-26,1.08,2,93,16,Exempt
44423010,iloftmalaga Centro-Alameda,356352250,Patricia,,Centro,36.71268,-4.42747,Entire home/apt,162,1,8,2022-06-11,0.35,3,301,5,VFT/MA/14551
45114157,Private Rooftop & Elegant studio - Centre,278821830,Remy,,Centro,36.72536,-4.41911,Entire home/apt,73,1,79,2022-06-28,3.53,40,111,47,CTC-2020130180
44058484,The Lights - Habitación Doble Ensuite,2256502,The Lights,,Centro,36.71873,-4.42418,Private room,66,1,5,2021-08-14,0.22,12,0,4,Exempt
45115198,Precioso apartamento en el corazón de la malagueta,90661362,María Jose,,Centro,36.72145,-4.40762,Entire home/apt,96,3,31,2022-06-19,2.64,1,89,31,VFT/MA/44711
44423263,"Penthouse with Private Terrace, Stunning Views. Plaza de la Marina",94736627,Rocío,,Centro,36.7179,-4.4212,Entire home/apt,246,1,10,2022-01-20,0.55,32,259,6,VFT/MA/41724
44423768,iloftmalaga Verdaguer,80225433,I Loft Malaga,,Centro,36.7116,-4.42905,Entire home/apt,148,1,4,2022-04-11,0.48,156,322,4,VFT/MA/22892
44058936,Casa con Rooftop y Jacuzzi en el Centro de Málaga,353224266,Jose Maria,,Centro,36.73183,-4.41511,Entire home/apt,245,4,1,2020-08-16,0.04,1,0,0,VFT/MA/44823
44424467,iloftmalaga San Millan II,80225433,I Loft Malaga,,Centro,36.7273,-4.42042,Entire home/apt,127,1,6,2021-07-19,0.44,156,0,2,VFT/MA/38732
45130127,La Casita de Guadalmar,174519477,Laura,,Churriana,36.66432,-4.46098,Entire home/apt,134,3,2,2021-03-13,0.11,7,144,0,CTC-2020130125
44081062,Piso con terraza chic en Eugenio Gross!,90126428,Facundo,,Bailen-Miraflores,36.72234,-4.43451,Entire home/apt,60,60,0,,,4,0,0,
45133668,Habitacion en pleno centro de malaga,364486148,Veronica,,Centro,36.72227,-4.42019,Private room,25,2,27,2022-04-25,2.70,1,297,27,Exempt
44427755,Holidays2Malaga Moreno Carbonero,115528688,Trinidad,,Centro,36.71893,-4.42476,Entire home/apt,180,3,18,2022-05-24,0.80,90,287,8,VFT/MA/00463
44082977,Hab. Muy céntrica a 3 minutos andando de la playa,353597239,Elias,,Carretera de Cadiz,36.70703,-4.43489,Private room,16,15,1,2020-07-30,0.04,2,89,0,Exempt
44428456,APARTAMENTO LAS DELICIAS,215991222,Mercedes,,Carretera de Cadiz,36.70206,-4.44049,Entire home/apt,94,2,7,2020-08-23,0.30,13,19,0,VFT/MA/41361
45136495,Minimalistic apartment in the heart of Malaga,278821830,Remy,,Centro,36.72446,-4.42007,Entire home/apt,60,1,64,2022-05-22,2.87,40,173,32,CTC-2019172658
44091254,Casas Rurales La Huerta. La Cochera,350273040,Mónica,,Campanillas,36.78358,-4.5124,Entire home/apt,177,6,2,2021-08-15,0.09,6,87,1,CR/MA/00318
45139096,Cozy apartment 5 minutes walk from Old Town,11733642,Ines,,Centro,36.72714,-4.41342,Entire home/apt,98,1,5,2022-05-23,0.36,17,106,4,VFT/MA/41371
44428758,Holidays2Malaga Pasaje de Valencia - 2 bedroom in SOHO Area,115528688,Trinidad,,Centro,36.71432,-4.42601,Entire home/apt,175,1,5,2021-11-22,0.25,90,162,1,VFT/MA/36977
